ID,Yield,Tensile,Elongation,C,Mn,S,P,Ni,Cu,Nb,Vintage,Grade_Name
770,40146.18409,67011.07944,37.27875867,0.226453716,0.743659391,0.024008128,0.030497404,0.059805371,0.082172596,0.00103899,1961.037374,Grade B
2461,76759.62963,103370.7361,26.10114285,0.253578287,1.024391488,0.019078122,0.015968909,0.049862076,0.092358292,0.030354826,1952.721482,X56
1234,48171.21071,68908.08734,29.36492935,0.207916468,0.770024341,0.0230809,0.005557703,0.028214247,0.068481809,0.00740615,1967,X42
2894,82300,90900,23.3,0.181,0.763,0.017,0.004,0.078,0.137,0.001,1975,X60
3517,70518.78176,93422.44567,17.94171196,0.132712601,1.044614888,0.006618258,0.018245817,0.003019423,0.136421301,0.037945812,1980.958003,X65
3964,78850.97035,94316.27152,30.41167182,0.044357031,1.107237305,0.004064703,0.010472401,0.065249498,0.309533409,0.069992121,2008.014849,X70
1994,59000,74500,28,0.185,0.94,0.022,0.012,0.034,0.043,0.025,1968,X52
1573,51110.50273,76053.32288,29.72316846,0.214415833,0.780328929,0.010345814,0.044400091,0.063540239,0.030440292,0.001445443,1948,X46
2730,76600.6237,140874.1884,10.20960154,0.138461398,1.285801232,0.002733986,0.003870041,0.188703281,0.134666477,0.077960876,1952.127171,X56
3163,62954.32414,101917.1706,22.73743363,0.187276528,0.676509922,0.019255459,0.012458124,0.269849489,0.151587952,0.011507672,1977.61532,X60
1390,48321.87326,79397.33652,26.68566525,0.274287885,0.923650612,0.022123134,0.014010405,0.060780012,0.313994368,0.000871482,2002.300266,X42
3262,68593.54386,85884.92276,26.96883652,0.192561484,1.079584858,0.013585149,0.00755537,0.337684103,0.118168402,0.005898437,1994.928595,X60
2199,57500,76700,26.6,0.274,0.99,0.012,0.007,0.012,0.091,0.001,1965,X52
2722,76821.9738,119308.0601,27.26324385,0.171564902,0.343828295,0.016311548,0.012002999,0.02201662,0.004683728,0.038329765,1946.472979,X56
3500,73752.50267,87382.79151,26.91924291,0.146129944,1.401260122,0.010520957,0.020859956,0.002307616,0.086349658,0.027634576,1981.887358,X65
1516,57000,74000,27.7,0.212,0.839,0.024,0.014,0.032,0.123,0.001,1955,X46
2630,76837.22442,126091.9038,26.00647148,0.224719908,0.969047828,0.005300431,0.02842134,0.009020792,0.103831464,0.011278658,1953.176597,X56
1851,53281.84666,66640.10384,24.68153492,0.207743728,0.994739465,0.020956623,0.046934681,0.063999917,0.237170774,0.002836633,1961.938278,X46
2375,65440.75125,83717.16863,26.52400278,0.173108801,1.065919072,0.028751459,0.029407627,0.038269369,0.077438002,0.01731725,1950.946417,X52
3754,71308.8958,85384.21092,29.67679505,0.156862393,1.186413442,0.001052206,0.022561459,0.035023301,0.045008386,0.043767662,2000.515901,X65
3499,74358.21873,84398.66322,31.57136516,0.074174424,0.902050144,0.005473408,0.008916517,0.054165435,0.023743902,0.030752541,1993.326618,X65
789,53954.64972,81253.46166,38.91093686,0.207765942,0.361397134,0.022119629,0.028017431,0.076780475,0.010720553,0.000771021,1935.782394,Grade B
2439,77132.70479,91395.04847,24.81194279,0.180670724,0.875242764,0.020146824,0.014666243,0.056361004,0.101611953,0.025042032,1951.954031,X56
720,49272.93754,62430.91418,32.05584073,0.174468049,0.427478212,0.017045414,0.027396565,0.129595215,0.055903439,0.000741819,1958,Grade B
1579,49586.45496,65505.04739,22.33558279,0.26843358,0.83143567,0.001033136,0.040273963,0.036387502,0.056966437,0.002734034,1958,X46
5,34083.14034,45706.59851,31.65663727,0.058448425,0.196852487,0.006447736,0.011107121,0.007634273,0.151710667,0.001198956,1946,Grade A
2134,66500,85000,27.1,0.259,1.22,0.022,0.009,0.014,0.017,0.017,1952,X52
3749,74303.55389,90343.18017,24.89244391,0.107488742,1.039955233,0.000237634,0.008720005,0.037330209,0.088140768,0.071265051,2006.422247,X65
3965,79774.47073,98189.54545,30.66510133,0.048818303,1.455542871,0.002298209,0.016792608,0.019865736,0.222347929,0.068474748,2012.704862,X70
2852,72500,92000,26.3,0.204,1.28,0.018,0.01,0.02,0.023,0.026,1967,X60
1624,53549.52868,66126.88987,30.39426562,0.224478961,0.829752992,0.010641216,0.045180319,0.06537673,0.283248102,0.000801299,1952,X46
3698,76031.41608,89807.65832,14.48299823,0.199884355,1.344154125,0.017983931,0.007077997,0.04191307,0.053949219,0.047786081,1967.327701,X65
2396,76791.32254,93433.71784,21.5191529,0.225083652,1.140236153,0.017833557,0.009100566,0.041684941,0.095132079,0.031478527,1953.061404,X56
784,39118.30859,66691.02372,29.33797765,0.191375091,0.578378861,0.020826194,0.021983368,0.061527975,0.067349954,0.000567945,1959.588263,Grade B
3441,71681.64994,82554.11838,35.11834511,0.194167384,0.934862675,0.015276213,0.014621593,0.01485639,0.106438747,0.046028724,1979.645388,X65
1368,61524.74407,74963.0078,41.65351575,0.177952572,0.98449526,0.025229177,0.009680183,0.055500624,0.108680679,0.00186439,1995.556973,X42
1308,52351.76824,70673.97606,30.33985636,0.146426785,0.59405024,0.01770256,0.005404388,0.023978013,0.162256336,0.007408369,1966,X42
1213,59141.50175,72663.61512,37.07090664,0.232134447,0.37838957,0.005767004,0.011712342,0.040310726,0.017165174,0.003293463,2001,X42
1099,51000,69000,27.9,0.246,0.728,0.029,0.008,0.04,0.137,0.001,1954,X42
2464,76853.41216,103379.7942,26.07267561,0.238848979,0.82775416,0.017337151,0.011298264,0.041656453,0.093166302,0.02331079,1951.571153,X56
2313,56154.21032,94402.12902,26.4611223,0.212213541,0.851813498,0.010675484,0.012771066,0.056047822,0.152206206,0.019527096,1970.279133,X52
3627,73789.53144,85025.19625,31.17788602,0.143705077,1.614099553,0.024041365,0.004696922,0.033388931,0.109260102,0.023815216,2005.124312,X65
2174,57700,83200,37,0.195,1.25,0.009,0.018,0.014,0.008,0.001,1948,X52
974,43000,71000,34,0.24,0.57,0.022,0.01,0.02,0.05,0,1939,X42
3874,82760.36945,102775.5795,31.44678681,0.040361284,1.320965369,0.003983696,0.011757304,0.079456118,0.213189351,0.09430279,2006.38488,X70
320,34367.21332,53843.21938,26.29795717,0.077553852,0.62264898,0.013281305,0.027841233,0.015650058,0.050047208,0.001805206,1947.413603,Grade A
3847,77687.59932,93232.50868,27.86896903,0.072707334,1.408972447,0.002870231,0.011910914,0.078796717,0.25392694,0.092027716,2011.888745,X70
28,35258.4037,58718.27899,21.0149131,0.005379535,0.706501456,0.027577876,0.004339952,0.02124161,0.047084958,0.000708839,1939,Grade A
42,34240.60816,49010.50804,41.88875222,0.181441541,0.345213446,0.017557927,0.019530939,0.014921528,0.018580275,0.002075495,1949,Grade A
2441,76824.65411,98620.57868,26.37420222,0.231395075,1.106168334,0.019888043,0.016386391,0.050133135,0.09239104,0.017572536,1952.780314,X56
2952,68051.56314,79534.30364,24.38115439,0.129477792,1.153190862,0.020335285,0.008762428,0.35436172,0.043652517,0.00123211,1985,X60
1948,62000,82550,27,0.25,0.91,0.026,0.011,0.05,0.06,0.003,1947,X52
2945,63621.95529,92771.33862,24.26256172,0.215928075,0.965123411,0.018145948,0.007210598,0.009826285,0.150009248,0.0284198,1972,X60
1295,51128.68464,80655.53505,38.38401613,0.22664019,0.805711814,0.022407717,0.01101359,0.006477288,0.107704982,0.002260262,1972,X42
4025,79290.95207,90324.40745,30.46181702,0.0266365,0.897679928,0.004420943,0.007833955,0.075751524,0.226803936,0.055901497,2006.465505,X70
2812,76947.91229,95373.08966,23.24247282,0.178887256,0.430113524,0.029812607,0.011056768,0.052346173,0.109969638,0.032840668,1952.392001,X56
365,37578.17712,50562.5232,34.87505512,0.061875554,0.269252054,0.011123574,0.00244804,0.014123466,0.043238125,0.000785119,1948.302655,Grade A
297,36310.26292,46931.26196,35.95465317,0.08103756,0.36363904,0.006873852,0.015925911,0.012929703,0.040036687,0.001082088,1949.13084,Grade A
4155,77870.376,92832.21857,31.77959332,0.060106771,1.007714147,0.003918042,0.009141292,0.115092322,0.163649492,0.091942508,2006.369893,X70
3337,72587.01063,91254.68252,27.18162172,0.124362914,1.242967626,0.021834315,0.018369856,0.01617761,0.057329027,0.034760663,1982.181694,X65
3959,78740.99986,86375.20166,29.72810284,0.029279905,1.420951243,0.004227418,0.011182457,0.010247986,0.249970479,0.089719906,2012.914283,X70
1200,58844.50999,70263.65451,36.15047176,0.159030789,0.279826733,0.028158881,0.007509347,0.037813545,0.078076409,0.001378705,1943,X42
1359,60409.62501,77794.01314,20.1411034,0.163949775,0.696571153,0.023714705,0.015136875,0.071836317,0.016879453,0.002400401,1942.472745,X42
2600,77643.59677,122954.541,24.17431272,0.14744941,1.114125124,0.030226886,0.013934429,0.050059845,0.118821385,0.026774522,1950.868306,X56
1841,59754.82608,70504.50977,28.54545766,0.236647728,0.685076558,0.023193512,0.053985329,0.040875952,0.273486532,0.001119738,1965.148921,X46
395,33651.43698,52609.45323,17.52744315,0.045500273,0.542226707,0.017302094,0.016659996,0.006456393,0.074408931,0.000239948,1946.105991,Grade A
1452,47600,69500,29,0.25,0.83,0.019,0.007,0.013,0.26,0.002,1958,X46
626,49136,63969,33.2,0.225,0.736,0.029,0.029,0.024,0.116,0.001,1956,Grade B
2546,77065.67171,100398.6703,23.3442964,0.152768546,0.590506649,0.030711734,0.006913234,0.053344391,0.227480483,0.014848979,1952.522484,X56
1005,47300,70000,25,0.253,0.79,0.016,0.008,0.007,0.008,0.001,1949,X42
4023,80524.89087,91246.15874,29.28432746,0.081581157,1.177853568,0.001902033,0.019016819,0.092371805,0.226563448,0.041585718,2014.445583,X70
1230,59509.37894,77777.7773,23.85699937,0.25163282,0.46577327,0.018220485,0.017189075,0.018697215,0.037483925,0.001017188,1944,X42
2482,77029.76913,101516.5691,26.98625217,0.183716392,1.204982864,0.013358258,0.007707499,0.060779057,0.115150287,0.019333417,1950.807147,X56
620,51908,63246,25.9,0.164,0.458,0.024,0.013,0.026,0.032,0.001,1946,Grade B
1993,59000,74500,28,0.185,0.94,0.022,0.012,0.034,0.043,0.025,1968,X52
1620,54746.65441,78051.13333,29.8886847,0.2117475,0.878591895,0.024760563,0.04960085,0.059176288,0.280031893,0.001937914,1964,X46
3104,71136.54715,88745.27919,31.22570276,0.256655896,1.323599677,0.013425428,0.010861441,0.126044183,0.158937103,0.01399292,1965.758691,X60
3740,68681.84069,86243.04711,29.23367563,0.112959419,0.983468399,0.011825226,0.020082664,0.055721766,0.058960316,0.050862531,2000.262312,X65
104,33738.73341,53119.65991,42.85788495,0.035228719,0.448337494,0.01321837,0.017953312,0.017855402,0.032335564,0.001565147,1950,Grade A
3489,71020.40369,86720.18394,21.03002409,0.128727336,1.197780589,0.002776788,0.012542065,0.030271994,0.111036019,0.054643324,2006.067925,X65
1335,61737.91844,75312.35396,41.08632536,0.156305631,1.039639042,0.021728104,0.014787234,0.023781444,0.040358886,0.010476753,1952.165999,X42
1519,48600,67400,26.8,0.235,0.739,0.017,0.007,0.034,0.064,0.001,1954,X46
2344,69492.24299,75545.93733,32.52191252,0.20230514,0.976161612,0.018814508,0.02610051,0.038788557,0.042624236,0.000704603,1955.662419,X52
3370,70178.7231,87528.21102,23.35891784,0.042052898,1.596338205,0.021989533,0.011429924,0.010271317,0.053673915,0.04620979,1991.432436,X65
2704,76505.47177,87404.37936,25.47665142,0.253018368,1.053512791,0.042848666,0.014090651,0.050493608,0.138923168,0.003737262,1945.357252,X56
173,33586.05448,50010.31383,28.44369477,0.060199648,0.620904139,0.009733861,0.014044612,0.017610324,0.1102262,0.001294963,1942.282081,Grade A
3667,70685.55897,81757.79481,22.99356917,0.074896821,1.421996364,0.001134526,0.01264813,0.021291615,0.034942924,0.07408157,1983.970083,X65
3268,66076.04399,91642.57087,24.442684,0.151306065,0.711093032,0.018030209,0.0083479,0.30404066,0.145026425,0.00440101,1979.785934,X60
2263,61644.47728,77109.6757,18.03940384,0.230986269,0.900911584,0.009959558,0.019390415,0.084930595,0.055805253,0.03011103,1952,X52
2836,77002.37325,106667.6358,22.66242808,0.19423797,1.018846582,0.026697801,0.018059723,0.112987747,0.136874403,0.037030441,1946.492719,X56
1840,48859.2032,72120.16618,20.53131463,0.262549607,0.880889513,0.016457174,0.082348543,0.020342915,0.262475451,0.001931344,1974.818874,X46
2258,55683.61737,89603.89924,28.19662113,0.207978076,1.229159148,0.017618368,0.007949037,0.009806962,0.27517216,0.007963238,1955,X52
3249,67316.7599,84315.46797,26.27164147,0.220699901,0.955070778,0.020571279,0.00731618,0.287889159,0.103782883,0.012446177,1989.013436,X60
127,37411.42611,59524.20647,21.9895548,0.187580025,0.270735864,0.022591092,0.014434668,0.021815643,0.10725212,0.001519945,1948,Grade A
2254,55582.678,81604.12497,28.18408366,0.259665248,0.927839483,0.011339162,0.032933128,0.106573517,0.142012759,0.023181644,1953,X52
464,33298.76165,46834.14295,22.91696401,0.141010349,0.520065039,0.020224135,0.022283308,0.026728101,0.075893237,0.001247082,1945.341496,Grade A
2826,77285.59631,122519.4584,23.72991579,0.227605319,1.086651208,0.026219217,0.015222673,0.067571379,0.089586019,0.037900377,1949.166913,X56
1832,49255.20595,80618.80763,20.10609813,0.234049306,0.822017689,0.018906797,0.048277584,0.017185169,0.262664272,0.001910018,1953.290912,X46
2073,67500,93000,28.13,0.25,1.14,0.014,0.009,0.008,0.01,0.001,1969,X52
1435,60234.58817,66885.22212,35.53248752,0.204328803,0.425704931,0.022111124,0.013979786,0.0519904,0.042573086,0.000662104,1990.568853,X42
2024,62000,75500,29,0.255,1.08,0.016,0.012,0.011,0.016,0.018,1961,X52
1668,48943.3031,83518.81235,26.54159325,0.197658503,0.931127862,0.022880731,0.012264668,0.062460937,0.311615216,0.0017334,1973,X46
3966,81926.12804,92575.74527,32.11223774,0.067855408,1.15951789,0.003152061,0.014012169,0.022468914,0.237746039,0.037225476,2010.978859,X70
1042,47700,72500,36.9,0.188,0.936,0.004,0.011,0.032,0.032,0.001,2006,X42
2750,77177.52425,123749.3739,22.45197922,0.195251009,1.020949948,0.019140402,0.014902445,0.048995248,0.133492502,0.030661759,1956.2511,X56
145,33007.52299,62263.79401,32.05831833,0.026548041,0.43233803,0.023303144,0.012774122,0.012013177,0.076448854,0.001620247,1939.759637,Grade A
2577,77086.78293,103701.0454,16.31736169,0.194526936,0.727094253,0.006049501,0.008663058,0.016279112,0.007262998,0.005213123,1950.154268,X56
4009,81253.68039,97559.59035,24.74081765,0.063473124,1.543748142,0.002055107,0.015577968,0.06701358,0.107907756,0.066761766,2014.306599,X70
442,35500.53783,55108.52833,19.80818399,0.010263739,0.609226553,0.013179367,0.018991564,0.008489968,0.070752789,0.001957255,1942.664077,Grade A
150,32430.00826,57553.29847,27.03649925,0.139788456,0.378972843,0.023579701,0.01112895,0.05174222,0.035461585,0.001147475,1945.42498,Grade A
2356,68418.06049,77613.69481,32.10433258,0.251602703,1.042063296,0.015942226,0.011232873,0.009218002,0.000231536,0.00566676,1958.861205,X52
3612,73507.00823,93708.4435,25.45164786,0.14198765,0.769844957,0.019639981,0.015999311,0.068317066,0.008701005,0.068351545,2000.404856,X65
824,44826.67439,76638.86298,32.5215068,0.210056302,0.475443686,0.013926027,0.016772728,0.027659136,0.032712646,0.000503493,1936.352183,Grade B
2650,77282.88621,107244.9501,27.72387449,0.154150223,0.424307857,0.028256329,0.001989061,0.041820015,0.156719201,0.030166547,1948.277155,X56
1053,51000,80500,40.2,0.251,1.04,0.024,0.01,0.011,0.015,0.001,1951,X42
1544,56480,79950,25.9,0.277,0.82,0.03,0.054,0.03,0.053,0.001,1949,X46
3665,71098.95687,86167.70013,20.17498081,0.169653806,1.611401978,0.007352128,0.015428925,0.011081716,0.023954682,0.03588253,1971.90978,X65
1299,63369.10514,76553.89521,30.02383229,0.169947198,0.671499857,0.025732935,0.019835932,0.048531789,0.074123522,0.002671723,1965,X42
4082,83726.95833,96106.12299,30.9673235,0.058460192,1.43764685,0.001905859,0.012814332,0.059166912,0.14797185,0.058802146,2014.07653,X70
2885,63000,78000,26.2,0.213,1.25,0.023,0.011,0.011,0.008,0.031,1970,X60
1595,54659.01072,72984.62033,29.50594699,0.242067788,0.828950104,0.024552726,0.045622194,0.048258607,0.192691264,0.001175231,1965,X46
3050,65261.51441,91148.90067,26.1231039,0.20527873,1.104629406,0.017996942,0.010993958,0.012954259,0.053452854,0.019287769,1981,X60
2031,56500,79000,31,0.261,0.948,0.027,0.017,0.072,0.149,0.003,1971,X52
1400,65157.06758,74677.64178,47.09241475,0.201239142,0.928752469,0.027385671,0.004522358,0.021984665,0.06073601,0.00183228,1974.07819,X42
997,61000,77000,23,0.239,0.879,0.018,0.009,0.009,0.017,0.003,1970,X42
699,43960.13202,60186.61104,41.09765695,0.153014262,0.478930333,0.023060596,0.01636698,0.058892614,0.118307619,0.000468316,1942,Grade B
1138,52400,80900,37,0.235,0.878,0.014,0.011,0.012,0.014,0.001,1949,X42
1807,57428.61566,77202.41427,25.19297187,0.198678449,0.88610452,0.020717679,0.047246075,0.030221977,0.264434304,0.000933277,1960.811837,X46
980,48100,74000,35.5,0.24,0.57,0.022,0.01,0.02,0.05,0,1939,X42
158,33178.29613,55240.00025,25.77028166,0.066635752,0.230751553,0.022927882,0.012678665,0.045322697,0.021168799,0.001040328,1954.011538,Grade A
3148,58871.26875,84571.91608,24.43211251,0.194430388,0.923664787,0.015289654,0.007495542,0.214068454,0.091340724,0.033277381,1989.312782,X60
3036,65266.89079,83231.01318,30.71321767,0.218547818,1.132414967,0.021417877,0.008693942,0.055997958,0.15424228,0.01597994,1965,X60
3033,66717.11689,80962.53904,29.78201507,0.179961747,1.427159132,0.015218002,0.012491973,0.262297254,0.170939471,0.016735988,1963,X60
2257,54626.98047,100197.3176,28.91687126,0.259045634,0.737198994,0.017116759,0.026217201,0.035987703,0.083609177,0.002601549,1966,X52
1021,45200,64000,40,0.146,0.502,0.018,0.017,0.036,0.018,0.002,1983,X42
3343,75190.76085,91640.64567,29.67535267,0.09048935,1.637030914,0.000453443,0.015244776,0.010541973,0.000572428,0.036724499,1971.469958,X65
1976,64000,93500,24,0.28,1.21,0.02,0.032,0.063,0.432,0.003,1962,X52
2102,69000,93000,34.5,0.266,1.21,0.02,0.01,0.044,0.032,0.001,1968,X52
2733,76906.94557,100436.3976,25.27211728,0.104428216,1.24391834,0.022381351,0.005503571,0.01562528,0.137042301,0.010158102,1951.619106,X56
2756,76753.28777,104281.8603,27.47025061,0.218518038,0.136507569,0.013280684,0.016282873,0.042958773,0.107221466,0.006468498,1952.265547,X56
3572,71605.47919,78085.35037,25.97395121,0.071439515,1.390395276,0.017394262,0.014755183,0.011130833,0.134959742,0.058966463,1973.92276,X65
2000,54500,87000,30,0.26,1.2,0.017,0.018,0.011,0.012,0.002,1968,X52
1730,48874.74619,71910.4925,30.99991729,0.260067238,0.999976606,0.022900333,0.050427525,0.053355751,0.362214738,0.000307466,1957,X46
854,42386.74113,68814.436,28.18880738,0.209125799,0.620497023,0.027248599,0.019385433,0.0315682,0.085976067,0.00377459,1956.688152,Grade B
2888,65500,81500,29.1,0.205,1.28,0.014,0.013,0.02,0.015,0.033,1993,X60
3568,73366.28435,93888.97149,28.56609099,0.018774541,1.311391462,0.010748334,0.016939196,0.0421699,0.112815414,0.051007907,2005.306676,X65
3091,60202.07181,92481.70444,24.16770794,0.225760682,1.153778701,0.01003853,0.008507686,0.176922445,0.1850641,0.043399963,1973.368741,X60
9,32939.60698,50929.85296,23.25299725,0.078868397,0.668594792,0.025040513,0.006264514,0.015461286,0.040515423,0.000673624,1945,Grade A
101,32917.16634,57880.19596,35.69444384,0.187067746,0.406087921,0.025830027,0.009247868,0.016169692,0.057938749,0.000759223,1948,Grade A
2383,75739.22744,92375.46818,26.78230637,0.265799595,0.38772495,0.00960583,0.011868821,0.036806756,0.055006227,0.023043628,1947,X56
3327,83500,97500,27.9,0.048,1.55,0.002,0.011,0.054,0.13,0.053,2006,X65
3478,72048.96333,90474.02198,28.71256944,0.237248509,1.164144485,0.010906965,0.010399486,0.04426664,0.074928932,0.045198855,1969.783709,X65
4139,78459.65725,87623.56697,30.39440652,0.069692098,1.087886733,0.004522438,0.008780429,0.0063408,0.152046282,0.047243665,2011.453107,X70
3243,70731.16513,80180.6115,28.06286291,0.199406793,1.068692376,0.005103486,0.00808874,0.246812236,0.147361665,0.011218113,1971.205829,X60
73,34476.68717,44922.54531,36.78678866,0.042536614,0.556335541,0.012244876,0.005259132,0.03785297,0.091979398,0.000226001,1946,Grade A
1696,49766.20336,75108.58607,23.93883256,0.217046455,0.872884184,0.028375866,0.033822028,0.066543793,0.230109323,0.002194277,1966,X46
785,42139.71695,80235.83338,24.45574388,0.157262027,0.985078427,0.010945663,0.016492382,0.018965304,0.008014683,0.000459691,1945.037195,Grade B
229,36658.17579,47735.69734,34.80554316,0.075208038,0.31020855,0.028178439,0.012871253,0.023276912,0.007480038,0.001085285,1944.61097,Grade A
3432,68900.24112,92749.95151,27.71835775,0.125235979,1.383403535,0.002147393,0.020321717,0.04414363,0.009482134,0.059562281,1981.60979,X65
1670,50324.54797,80927.08089,16.82186772,0.243911543,0.939461311,0.024919229,0.015080243,0.005732113,0.285052484,0.00150677,1951,X46
1172,51081,70091,30.1,0.266,0.781,0.018,0.007,0.018,0.047,0.001,1959,X42
1796,54088.91818,77582.91712,24.47262802,0.253281373,0.806877249,0.019881178,0.057330076,0.044080672,0.359619153,0.002920019,1964.54816,X46
1215,53795.53774,77716.17291,37.04948619,0.254063088,0.741373751,0.027402052,0.010666076,0.019274886,0.068446939,0.010968926,1958,X42
83,35312.57352,50050.41416,37.7760116,0.081078104,0.265751987,0.018707998,0.027288353,0.024306179,0.088619065,0.00089809,1944,Grade A
208,33301.2102,53967.49864,19.58515446,0.077698498,0.367660825,0.026611961,0.014033016,0.049388421,0.084655794,0.000981719,1953.373214,Grade A
2554,77308.1843,89021.92687,24.58558838,0.222015513,1.184185822,0.019760389,0.006300907,0.074253512,0.075207869,0.021214294,1951.847301,X56
520,35900,62100,37.3,0.235,0.439,0.02,0.008,0.018,0.036,0.001,1957,Grade B
3889,83537.40146,108757.8655,30.9256269,0.052023468,1.135423433,0.000784135,0.010615904,0.142724244,0.114072731,0.057504645,2008.049556,X70
3361,76110.25295,84216.3952,24.80305632,0.159738643,0.670443337,0.022644151,0.009813211,0.047678655,0.106113755,0.077425751,1986.221046,X65
38,35481.37007,61644.55351,30.63545506,0.060314082,0.363699816,0.027018402,0.013767642,0.022531867,0.049035879,0.001004446,1952,Grade A
3743,75854.481,90234.6555,29.37544391,0.10850164,0.85493916,0.009149308,0.011918864,0.034137782,0.087807122,0.079055017,1989.555933,X65
545,47100,66500,42.2,0.205,0.547,0.008,0.013,0.021,0.036,0.001,1989,Grade B
2455,77234.02171,90129.43394,25.92407115,0.17076378,1.176534514,0.015709486,0.013981276,0.066951037,0.116377664,0.035729178,1953.095181,X56
4104,81777.34711,93164.86336,27.611472,0.020323955,1.244620356,0.002520969,0.011195118,0.144353837,0.158453631,0.059133587,2007.202664,X70
1247,49799.00158,61355.97491,31.98092794,0.266941978,1.015771352,0.024281115,0.009288032,0.02096412,0.00802615,0.009596895,1964,X42
745,37540.11701,79637.86437,32.14106588,0.20743279,0.43884905,0.021736824,0.00268998,0.082999534,0.042635511,0.000667844,1942,Grade B
987,55000,67500,28,0.25,0.724,0.024,0.01,0.039,0.141,0.002,1955,X42
4162,79023.55229,106870.5318,30.3409956,0.067748404,1.211900251,0.002655879,0.016133674,0.078242743,0.045827004,0.04690668,2013.006938,X70
1156,55100,79000,28.1,0.248,0.972,0.021,0.01,0.015,0.02,0.001,1965,X42
2581,76727.78333,116500.549,21.02816631,0.137555516,0.91467041,0.018230477,0.004534927,0.016974987,0.159262366,0.026624528,1943.975986,X56
1484,57500,74000,35.4,0.218,0.609,0.02,0.008,0.044,0.108,0.001,1965,X46
2591,76454.62464,106004.3631,25.42994092,0.123955933,0.002036936,0.023123323,0.023263998,0.100860954,0.139399727,0.013139463,1949.78195,X56
2163,53000,68000,29.7,0.142,0.68,0.02,0.007,0.047,0.047,0.001,1973,X52
4127,80667.04975,102152.4754,29.81328173,0.047671465,0.983264309,0.002986638,0.012525224,0.038497536,0.032489375,0.095539381,2015.736586,X70
2713,76382.23907,139007.5009,24.9568872,0.264630463,0.523857901,0.018423293,0.018377914,0.099658411,0.107656094,0.015058295,1950.093913,X56
4109,83721.50211,90309.60803,29.94599763,0.091523154,0.941930425,0.002497236,0.010546192,0.061774266,0.074776446,0.084289917,2014.180571,X70
3519,75588.00502,87120.30358,22.68557932,0.134179985,1.030761878,0.009891845,0.022113565,0.002994471,0.120789245,0.024766474,2011.960798,X65
1972,54500,70000,30,0.199,1.04,0.028,0.009,0.011,0.027,0.014,1954,X52
1792,51805.5522,76976.49862,25.57647312,0.224950142,0.577779004,0.021179374,0.05975398,0.056796715,0.297214675,0.00092672,1960.815475,X46
1313,44148.7876,69026.85003,40.65429068,0.183622101,0.837388868,0.017774326,0.001241598,0.047481467,0.070703583,0.012103898,1962.609598,X42
3336,70887.75868,83511.11411,22.83931229,0.144751629,0.347979154,0.001262119,0.006823397,0.038833861,0.140607086,0.034164729,2007.514802,X65
2427,76901.76599,96188.57002,26.26050443,0.229231791,0.960535623,0.020267855,0.012599663,0.051190892,0.095502626,0.022166085,1952.605791,X56
759,44537.65477,70580.00555,38.37532726,0.209096041,0.818065149,0.016829598,0.008162971,0.019179402,0.040769293,0.000842806,1941.601599,Grade B
3558,71928.7217,81127.53017,23.54213925,0.15641636,0.652471223,0.008788153,0.011018273,0.039856953,0.019924492,0.058785987,1986.336016,X65
2803,77072.0809,115818.7309,21.61265199,0.21444979,0.498780278,0.018713974,0.005453657,0.107666541,0.039840971,0.028555709,1951.774492,X56
4112,83139.97825,92365.49771,28.71319964,0.050300503,1.161625664,0.002759948,0.011967396,0.080807401,0.20540992,0.048741457,2009.481887,X70
67,31350.47529,63862.02435,20.12091301,0.066915479,0.464456126,0.0074535,0.004006393,0.015713907,0.029479216,0.000950687,1945,Grade A
3711,69939.42862,83643.32595,19.99131412,0.077464039,1.495203991,0.005546195,0.018390568,0.011903735,0.125069917,0.018665742,1988.241913,X65
2330,65998.28118,79859.47273,29.83162243,0.222176618,1.21879961,0.01532486,0.027616506,0.059326629,0.296272559,0.001344855,1965.580152,X52
3947,80874.4856,91473.64184,29.79352763,0.06468028,1.008512066,0.004313238,0.01410477,0.074362722,0.102319543,0.071684127,2011.15854,X70
1515,61000,74500,33.7,0.19,0.836,0.018,0.01,0.026,0.074,0.001,1957,X46
3028,68428.39547,86453.97038,24.22533834,0.191706795,1.100886314,0.008427743,0.010809992,0.006854562,0.092302155,0.03717517,1978,X60
4183,81998.94169,95407.63417,26.77496093,0.079738679,1.300324299,0.002366192,0.013943301,0.074650891,0.225248692,0.058782747,2016.182603,X70
985,58500,73500,27,0.22,0.65,0.021,0.005,0.07,0.17,0.003,1960,X42
1596,50601.85238,77264.83184,28.72091383,0.223346697,0.703967658,0.013730339,0.046386851,0.062976393,0.086865473,0.002339262,1961,X46
3675,72188.77479,82705.76804,21.54802871,0.125463167,1.460731705,0.009551668,0.02000037,0.015030875,0.136323219,0.037334339,1988.658141,X65
1074,50500,73000,34,0.151,0.748,0.017,0.012,0.043,0.068,0.001,1970,X42
2413,76734.9914,90670.21384,26.17433388,0.195765661,0.974910372,0.014765856,0.015407113,0.045699064,0.106522875,0.021102902,1951.683946,X56
1425,62217.38821,73239.20716,34.36318054,0.20464679,0.724114968,0.021397515,0.002889958,0.023317845,0.074298724,0.004920502,1993.419754,X42
1145,46000,69900,32.5,0.264,0.45,0.022,0.021,0.026,0.077,0.001,1983,X42
3680,70749.27114,88964.08758,22.58408621,0.14046398,1.143315266,0.013091595,0.020267121,0.0264528,0.017994166,0.040710453,2012.371806,X65
